From Station,To Station,Coordenadas 1,Coordenadas 2,Distancia
tavros,evangelismos,"(37.9625, 23.70333)","(37.976388, 23.746944)",4.123285093847322
tavros,megaro moussikis,"(37.9625, 23.70333)","(37.97861, 23.7525)",4.667581999126532
tavros,ambelokipi,"(37.9625, 23.70333)","(37.98722, 23.7575)",5.48640214822229
tavros,panormou,"(37.9625, 23.70333)","(37.9931, 23.7637)",6.290973964920978
tavros,katehaki,"(37.9625, 23.70333)","(37.9954, 23.7727)",7.095876617624678
tavros,ethniki amyna,"(37.9625, 23.70333)","(38.0, 23.785555)",8.326040972102994
tavros,holargos,"(37.9625, 23.70333)","(38.001666, 23.812222)",10.49047400599844
tavros,nomismatokopio,"(37.9625, 23.70333)","(38.00917, 23.80583)",10.374315232718088
tavros,aghia paraskevi,"(37.9625, 23.70333)","(38.017222, 23.8125)",11.338195926777074
tavros,halandri,"(37.9625, 23.70333)","(38.02167, 23.82083)",12.219361999991525
tavros,douk. plakentias,"(37.9625, 23.70333)","(38.023361, 23.833055)",13.229859520328821
tavros,pallini,"(37.9625, 23.70333)","(38.00528, 23.86972)",15.339026032123336
tavros,peania - kantza,"(37.9625, 23.70333)","(37.98417, 23.87)",14.806797795317786
tavros,koropi,"(37.9625, 23.70333)","(37.91278, 23.89583)",17.76397460207811
tavros,airport,"(37.9625, 23.70333)","(37.9369, 23.9448)",21.363303238065733
petralona,thissio,"(37.96861, 23.70917)","(37.97721, 23.71954)",1.3193639188947388
petralona,monastiraki,"(37.96861, 23.70917)","(37.972281, 23.721902)",1.1883706360866353
petralona,omonia,"(37.96861, 23.70917)","(37.983787, 23.723607)",2.109339715948871
petralona,victoria,"(37.96861, 23.70917)","(37.993056, 23.730556)",3.3018735708482816
petralona,attiki,"(37.96861, 23.70917)","(37.993096, 23.753713)",4.759672761539576
petralona,aghios nikolaos,"(37.96861, 23.70917)","(38.0069, 23.7277)",4.556840302411169
petralona,kato patissia,"(37.96861, 23.70917)","(38.011944, 23.728611)",5.110852354687325
petralona,aghios eleftherios,"(37.96861, 23.70917)","(38.019722, 23.731667)",6.015606712035118
petralona,ano patissia,"(37.96861, 23.70917)","(38.020949, 23.734997)",6.244405068356129
petralona,perissos,"(37.96861, 23.70917)","(38.032778, 23.744722)",7.78554366141373
petralona,pefkakia,"(37.96861, 23.70917)","(38.036944, 23.75)",8.398470920864085
petralona,nea ionia,"(37.96861, 23.70917)","(38.041528, 23.755)",9.047968600149797
petralona,iraklio,"(37.96861, 23.70917)","(38.0463, 23.7662)",9.979689315229823
petralona,irini,"(37.96861, 23.70917)","(38.0432, 23.7834)",10.539902423256327
petralona,neratziotissa,"(37.96861, 23.70917)","(38.040333, 23.788996)",10.607676013735269
petralona,maroussi,"(37.96861, 23.70917)","(38.0562, 23.805)",12.858594945682613
petralona,kat,"(37.96861, 23.70917)","(38.0648, 23.8095)",13.843820527523317
petralona,kifissia,"(37.96861, 23.70917)","(38.0737, 23.8083)",14.558665368332571
petralona,anthoupoli,"(37.96861, 23.70917)","(38.016944, 23.691667)",5.589084953348322
petralona,peristeri,"(37.96861, 23.70917)","(38.012981, 23.695731)",5.0724503363093385
petralona,aghios antonios,"(37.96861, 23.70917)","(38.006111, 23.699722)",4.251338527223551
petralona,sepolia,"(37.96861, 23.70917)","(38.002786, 23.713583)",3.8198328489293
petralona,larissa st.,"(37.96861, 23.70917)","(37.992289, 23.720556)",2.815761451203931
petralona,metaxourghio,"(37.96861, 23.70917)","(37.9858, 23.721)",2.1745758587734394
petralona,panepistimio,"(37.96861, 23.70917)","(37.980278, 23.733056)",2.4630972580881383
petralona,syntagma,"(37.96861, 23.70917)","(37.97499, 23.73556)",2.4195959572797268
petralona,akropoli,"(37.96861, 23.70917)","(37.96875, 23.729583)",1.7894779829373848
petralona,sygroy - fix,"(37.96861, 23.70917)","(37.964605, 23.7268)",1.6083780141412025
petralona,neos kosmos,"(37.96861, 23.70917)","(37.95778, 23.72861)",2.0867794257273062
petralona,aghios ioannis,"(37.96861, 23.70917)","(37.9565, 23.7342)",2.5745489014222245
petralona,dafni,"(37.96861, 23.70917)","(37.949236, 23.737222)",3.269480396011079
petralona,aghios dimitrios,"(37.96861, 23.70917)","(37.940278, 23.740694)",4.190972597884344
petralona,ilioupoli,"(37.96861, 23.70917)","(37.929583, 23.744514)",5.332597293513481
petralona,alimos,"(37.96861, 23.70917)","(37.918056, 23.744514)",6.419153049763211
petralona,argyroupoli,"(37.96861, 23.70917)","(37.903056, 23.745903)",7.96940914498707
petralona,elliniko,"(37.96861, 23.70917)","(37.892569, 23.747153)",9.087974744648191
petralona,dimotiko theatro,"(37.96861, 23.70917)","(37.942924, 23.647588)",6.108150662971224
petralona,maniatika,"(37.96861, 23.70917)","(37.95968, 23.640033)",6.1417475704557125
petralona,nikea,"(37.96861, 23.70917)","(37.966666, 23.633333)",6.651503856892943
petralona,korydallos,"(37.96861, 23.70917)","(37.9789, 23.6405)",6.12700400506191
petralona,aghia varvara,"(37.96861, 23.70917)","(37.989722, 23.659444)",4.950396291516872
petralona,aghia marina,"(37.96861, 23.70917)","(37.9972, 23.6674)",4.848544237739611
petralona,egaleo,"(37.96861, 23.70917)","(37.9913, 23.6772)",3.770571424060238
petralona,eleonas,"(37.96861, 23.70917)","(37.9878, 23.6925)",2.5861327291439897
petralona,kerameikos,"(37.96861, 23.70917)","(37.9786, 23.7115)",1.1294577604094371
petralona,evangelismos,"(37.96861, 23.70917)","(37.976388, 23.746944)",3.422199844752641
petralona,megaro moussikis,"(37.96861, 23.70917)","(37.97861, 23.7525)",3.9574924721379046
petralona,ambelokipi,"(37.96861, 23.70917)","(37.98722, 23.7575)",4.714513046165698
petralona,panormou,"(37.96861, 23.70917)","(37.9931, 23.7637)",5.500689588581426
petralona,katehaki,"(37.96861, 23.70917)","(37.9954, 23.7727)",6.314833062751947
petralona,ethniki amyna,"(37.96861, 23.70917)","(38.0, 23.785555)",7.549796679643713
petralona,holargos,"(37.96861, 23.70917)","(38.001666, 23.812222)",9.750863085970236
petralona,nomismatokopio,"(37.96861, 23.70917)","(38.00917, 23.80583)",9.596724845700306
petralona,aghia paraskevi,"(37.96861, 23.70917)","(38.017222, 23.8125)",10.545644818907153
petralona,halandri,"(37.96861, 23.70917)","(38.02167, 23.82083)",11.425802173365918
petralona,douk. plakentias,"(37.96861, 23.70917)","(38.023361, 23.833055)",12.446353900327644
petralona,pallini,"(37.96861, 23.70917)","(38.00528, 23.86972)",14.649275154055452
petralona,peania - kantza,"(37.96861, 23.70917)","(37.98417, 23.87)",14.20270941461558
petralona,koropi,"(37.96861, 23.70917)","(37.91278, 23.89583)",17.50658890722363
petralona,airport,"(37.96861, 23.70917)","(37.9369, 23.9448)",20.958605349394585
thissio,monastiraki,"(37.97721, 23.71954)","(37.972281, 23.721902)",0.5858809078598909
thissio,omonia,"(37.97721, 23.71954)","(37.983787, 23.723607)",0.8135756478245125
thissio,victoria,"(37.97721, 23.71954)","(37.993056, 23.730556)",2.0091608778754795
thissio,attiki,"(37.97721, 23.71954)","(37.993096, 23.753713)",3.477070338890797
thissio,aghios nikolaos,"(37.97721, 23.71954)","(38.0069, 23.7277)",3.3779376420215095
thissio,kato patissia,"(37.97721, 23.71954)","(38.011944, 23.728611)",3.9431990246049864
thissio,aghios eleftherios,"(37.97721, 23.71954)","(38.019722, 23.731667)",4.845088818170974
thissio,ano patissia,"(37.97721, 23.71954)","(38.020949, 23.734997)",5.048627809356149
thissio,perissos,"(37.97721, 23.71954)","(38.032778, 23.744722)",6.561000489438918
thissio,pefkakia,"(37.97721, 23.71954)","(38.036944, 23.75)",7.1582122644726205
thissio,nea ionia,"(37.97721, 23.71954)","(38.041528, 23.755)",7.797470360951268
thissio,iraklio,"(37.97721, 23.71954)","(38.0463, 23.7662)",8.702336682728667
thissio,irini,"(37.97721, 23.71954)","(38.0432, 23.7834)",9.22739293147207
thissio,neratziotissa,"(37.97721, 23.71954)","(38.040333, 23.788996)",9.289545752864287
thissio,maroussi,"(37.97721, 23.71954)","(38.0562, 23.805)",11.541002073034367
thissio,kat,"(37.97721, 23.71954)","(38.0648, 23.8095)",12.52830566450828
thissio,kifissia,"(37.97721, 23.71954)","(38.0737, 23.8083)",13.249984434812797
thissio,anthoupoli,"(37.97721, 23.71954)","(38.016944, 23.691667)",5.048374545566663
thissio,peristeri,"(37.97721, 23.71954)","(38.012981, 23.695731)",4.491530718382622
thissio,aghios antonios,"(37.97721, 23.71954)","(38.006111, 23.699722)",3.652902417497128
thissio,sepolia,"(37.97721, 23.71954)","(38.002786, 23.713583)",2.8914422389291303
thissio,larissa st.,"(37.97721, 23.71954)","(37.992289, 23.720556)",1.679073319460246
thissio,metaxourghio,"(37.97721, 23.71954)","(37.9858, 23.721)",0.9636990145721902
thissio,panepistimio,"(37.97721, 23.71954)","(37.980278, 23.733056)",1.2327965617443313
thissio,syntagma,"(37.97721, 23.71954)","(37.97499, 23.73556)",1.4257096882978713
thissio,akropoli,"(37.97721, 23.71954)","(37.96875, 23.729583)",1.2883715554088804
thissio,sygroy - fix,"(37.97721, 23.71954)","(37.964605, 23.7268)",1.5393245073955293
thissio,neos kosmos,"(37.97721, 23.71954)","(37.95778, 23.72861)",2.302177169211256
thissio,aghios ioannis,"(37.97721, 23.71954)","(37.9565, 23.7342)",2.637173437626755
thissio,dafni,"(37.97721, 23.71954)","(37.949236, 23.737222)",3.4754195104654695
thissio,aghios dimitrios,"(37.97721, 23.71954)","(37.940278, 23.740694)",4.5060220845603
thissio,ilioupoli,"(37.97721, 23.71954)","(37.929583, 23.744514)",5.730719748013444
thissio,alimos,"(37.97721, 23.71954)","(37.918056, 23.744514)",6.932585105187156
thissio,argyroupoli,"(37.97721, 23.71954)","(37.903056, 23.745903)",8.563532046899793
thissio,elliniko,"(37.97721, 23.71954)","(37.892569, 23.747153)",9.71822612435761
thissio,dimotiko theatro,"(37.97721, 23.71954)","(37.942924, 23.647588)",7.370649340654678
thissio,maniatika,"(37.97721, 23.71954)","(37.95968, 23.640033)",7.237080954268944
thissio,nikea,"(37.97721, 23.71954)","(37.966666, 23.633333)",7.647012125071035
thissio,korydallos,"(37.97721, 23.71954)","(37.9789, 23.6405)",6.930335503843849
thissio,aghia varvara,"(37.97721, 23.71954)","(37.989722, 23.659444)",5.447628222248617
thissio,aghia marina,"(37.97721, 23.71954)","(37.9972, 23.6674)",5.081409324445239
thissio,egaleo,"(37.97721, 23.71954)","(37.9913, 23.6772)",4.027945003867927
thissio,eleonas,"(37.97721, 23.71954)","(37.9878, 23.6925)",2.6463202694979913
thissio,kerameikos,"(37.97721, 23.71954)","(37.9786, 23.7115)",0.7214512487167166
thissio,evangelismos,"(37.97721, 23.71954)","(37.976388, 23.746944)",2.4037163726853064
thissio,megaro moussikis,"(37.97721, 23.71954)","(37.97861, 23.7525)",2.8931123958319613
thissio,ambelokipi,"(37.97721, 23.71954)","(37.98722, 23.7575)",3.508226679249027
thissio,panormou,"(37.97721, 23.71954)","(37.9931, 23.7637)",4.254460505822821
thissio,katehaki,"(37.97721, 23.71954)","(37.9954, 23.7727)",5.079020859419282
thissio,ethniki amyna,"(37.97721, 23.71954)","(38.0, 23.785555)",6.315998354376076
thissio,holargos,"(37.97721, 23.71954)","(38.001666, 23.812222)",8.565383142935472
thissio,nomismatokopio,"(37.97721, 23.71954)","(38.00917, 23.80583)",8.355148713106555
thissio,aghia paraskevi,"(37.97721, 23.71954)","(38.017222, 23.8125)",9.28158514815484
thissio,halandri,"(37.97721, 23.71954)","(38.02167, 23.82083)",10.159384072816037
thissio,douk. plakentias,"(37.97721, 23.71954)","(38.023361, 23.833055)",11.1922910553086
thissio,pallini,"(37.97721, 23.71954)","(38.00528, 23.86972)",13.525837498893262
thissio,peania - kantza,"(37.97721, 23.71954)","(37.98417, 23.87)",13.209903538887593
thissio,koropi,"(37.97721, 23.71954)","(37.91278, 23.89583)",17.038077131342217
thissio,airport,"(37.97721, 23.71954)","(37.9369, 23.9448)",20.25173976963677
monastiraki,omonia,"(37.972281, 23.721902)","(37.983787, 23.723607)",1.2881088159119616
monastiraki,victoria,"(37.972281, 23.721902)","(37.993056, 23.730556)",2.431405553012575
monastiraki,attiki,"(37.972281, 23.721902)","(37.993096, 23.753713)",3.623553873573063
monastiraki,aghios nikolaos,"(37.972281, 23.721902)","(38.0069, 23.7277)",3.8828516505352786
monastiraki,kato patissia,"(37.972281, 23.721902)","(38.011944, 23.728611)",4.4493450135520245
monastiraki,aghios eleftherios,"(37.972281, 23.721902)","(38.019722, 23.731667)",5.3441549390535235
monastiraki,ano patissia,"(37.972281, 23.721902)","(38.020949, 23.734997)",5.531958944460786
monastiraki,perissos,"(37.972281, 23.721902)","(38.032778, 23.744722)",7.017838140705043
monastiraki,pefkakia,"(37.972281, 23.721902)","(38.036944, 23.75)",7.599993738412812
monastiraki,nea ionia,"(37.972281, 23.721902)","(38.041528, 23.755)",8.227885566490363
monastiraki,iraklio,"(37.972281, 23.721902)","(38.0463, 23.7662)",9.099687098226802
monastiraki,irini,"(37.972281, 23.721902)","(38.0432, 23.7834)",9.55079953304926
monastiraki,neratziotissa,"(37.972281, 23.721902)","(38.040333, 23.788996)",9.5820960437906
monastiraki,maroussi,"(37.972281, 23.721902)","(38.0562, 23.805)",11.8351681000226
monastiraki,kat,"(37.972281, 23.721902)","(38.0648, 23.8095)",12.834359608834642
monastiraki,kifissia,"(37.972281, 23.721902)","(38.0737, 23.8083)",13.581347829408193
monastiraki,anthoupoli,"(37.972281, 23.721902)","(38.016944, 23.691667)",5.628845628500359
monastiraki,peristeri,"(37.972281, 23.721902)","(38.012981, 23.695731)",5.073573024220379
monastiraki,aghios antonios,"(37.972281, 23.721902)","(38.006111, 23.699722)",4.234243986800368
monastiraki,sepolia,"(37.972281, 23.721902)","(38.002786, 23.713583)",3.4694713011239195
monastiraki,larissa st.,"(37.972281, 23.721902)","(37.992289, 23.720556)",2.2279166048250265
monastiraki,metaxourghio,"(37.972281, 23.721902)","(37.9858, 23.721)",1.5053237681210598
monastiraki,panepistimio,"(37.972281, 23.721902)","(37.980278, 23.733056)",1.3215702384249974
monastiraki,syntagma,"(37.972281, 23.721902)","(37.97499, 23.73556)",1.2344988360794902
monastiraki,akropoli,"(37.972281, 23.721902)","(37.96875, 23.729583)",0.7794189881636918
monastiraki,sygroy - fix,"(37.972281, 23.721902)","(37.964605, 23.7268)",0.9554427092006168
monastiraki,neos kosmos,"(37.972281, 23.721902)","(37.95778, 23.72861)",1.7163247452990344
monastiraki,aghios ioannis,"(37.972281, 23.721902)","(37.9565, 23.7342)",2.059499139095872
monastiraki,dafni,"(37.972281, 23.721902)","(37.949236, 23.737222)",2.893143396946812
monastiraki,aghios dimitrios,"(37.972281, 23.721902)","(37.940278, 23.740694)",3.921481912130669
monastiraki,ilioupoli,"(37.972281, 23.721902)","(37.929583, 23.744514)",5.145152511352736
monastiraki,alimos,"(37.972281, 23.721902)","(37.918056, 23.744514)",6.347207773448439
monastiraki,argyroupoli,"(37.972281, 23.721902)","(37.903056, 23.745903)",7.980067150983003
monastiraki,elliniko,"(37.972281, 23.721902)","(37.892569, 23.747153)",9.136058051982554
monastiraki,dimotiko theatro,"(37.972281, 23.721902)","(37.942924, 23.647588)",7.287391808008569
monastiraki,maniatika,"(37.972281, 23.721902)","(37.95968, 23.640033)",7.312424769477622
monastiraki,nikea,"(37.972281, 23.721902)","(37.966666, 23.633333)",7.788967922452634
monastiraki,korydallos,"(37.972281, 23.721902)","(37.9789, 23.6405)",7.172913831846913
monastiraki,aghia varvara,"(37.972281, 23.721902)","(37.989722, 23.659444)",5.807548915867286
monastiraki,aghia marina,"(37.972281, 23.721902)","(37.9972, 23.6674)",5.522119000586404
monastiraki,egaleo,"(37.972281, 23.721902)","(37.9913, 23.6772)",4.452228466822326
monastiraki,eleonas,"(37.972281, 23.721902)","(37.9878, 23.6925)",3.101402733289788
monastiraki,kerameikos,"(37.972281, 23.721902)","(37.9786, 23.7115)",1.1510905296035276
monastiraki,evangelismos,"(37.972281, 23.721902)","(37.976388, 23.746944)",2.242023967707799
monastiraki,megaro moussikis,"(37.972281, 23.721902)","(37.97861, 23.7525)",2.7727792475147166
monastiraki,ambelokipi,"(37.972281, 23.721902)","(37.98722, 23.7575)",3.534711043307596
monastiraki,panormou,"(37.972281, 23.721902)","(37.9931, 23.7637)",4.333480396318279
monastiraki,katehaki,"(37.972281, 23.721902)","(37.9954, 23.7727)",5.140947519222991
monastiraki,ethniki amyna,"(37.972281, 23.721902)","(38.0, 23.785555)",6.3733736106592636
monastiraki,holargos,"(37.972281, 23.721902)","(38.001666, 23.812222)",8.563386912789154
monastiraki,nomismatokopio,"(37.972281, 23.721902)","(38.00917, 23.80583)",8.42143735074575
monastiraki,aghia paraskevi,"(37.972281, 23.721902)","(38.017222, 23.8125)",9.380850773410929
monastiraki,halandri,"(37.972281, 23.721902)","(38.02167, 23.82083)",10.261903521784914
monastiraki,douk. plakentias,"(37.972281, 23.721902)","(38.023361, 23.833055)",11.274976009945938
monastiraki,pallini,"(37.972281, 23.721902)","(38.00528, 23.86972)",13.463873067243288
monastiraki,peania - kantza,"(37.972281, 23.721902)","(37.98417, 23.87)",13.047774800415825
monastiraki,koropi,"(37.972281, 23.721902)","(37.91278, 23.89583)",16.62522666477431
monastiraki,airport,"(37.972281, 23.721902)","(37.9369, 23.9448)",19.935116985168566
omonia,victoria,"(37.983787, 23.723607)","(37.993056, 23.730556)",1.1971386701448752
omonia,attiki,"(37.983787, 23.723607)","(37.993096, 23.753713)",2.8341791978458453
omonia,aghios nikolaos,"(37.983787, 23.723607)","(38.0069, 23.7277)",2.5949578278803105
omonia,kato patissia,"(37.983787, 23.723607)","(38.011944, 23.728611)",3.1614746670879246
omonia,aghios eleftherios,"(37.983787, 23.723607)","(38.019722, 23.731667)",4.057724904127797
omonia,ano patissia,"(37.983787, 23.723607)","(38.020949, 23.734997)",4.251038382584746
omonia,perissos,"(37.983787, 23.723607)","(38.032778, 23.744722)",5.753103563992836
omonia,pefkakia,"(37.983787, 23.723607)","(38.036944, 23.75)",6.346989211986219
omonia,nea ionia,"(37.983787, 23.723607)","(38.041528, 23.755)",6.98476955237219
omonia,iraklio,"(37.983787, 23.723607)","(38.0463, 23.7662)",7.889318295528729
omonia,irini,"(37.983787, 23.723607)","(38.0432, 23.7834)",8.431159916076778
omonia,neratziotissa,"(37.983787, 23.723607)","(38.040333, 23.788996)",8.505974532706817
omonia,maroussi,"(37.983787, 23.723607)","(38.0562, 23.805)",10.755014564624673
omonia,kat,"(37.983787, 23.723607)","(38.0648, 23.8095)",11.736889220233987
omonia,kifissia,"(37.983787, 23.723607)","(38.0737, 23.8083)",12.449353770876405
omonia,anthoupoli,"(37.983787, 23.723607)","(38.016944, 23.691667)",4.628790936356041
omonia,peristeri,"(37.983787, 23.723607)","(38.012981, 23.695731)",4.0625664637402314
omonia,aghios antonios,"(37.983787, 23.723607)","(38.006111, 23.699722)",3.2469416065705268
omonia,sepolia,"(37.983787, 23.723607)","(38.002786, 23.713583)",2.2879395964425613
omonia,larissa st.,"(37.983787, 23.723607)","(37.992289, 23.720556)",0.9824648047553617
omonia,metaxourghio,"(37.983787, 23.723607)","(37.9858, 23.721)",0.31985257612050294
omonia,panepistimio,"(37.983787, 23.723607)","(37.980278, 23.733056)",0.915466301328052
omonia,syntagma,"(37.983787, 23.723607)","(37.97499, 23.73556)",1.4333230394651177
omonia,akropoli,"(37.983787, 23.723607)","(37.96875, 23.729583)",1.7521671620935046
omonia,sygroy - fix,"(37.983787, 23.723607)","(37.964605, 23.7268)",2.1512280552361
omonia,neos kosmos,"(37.983787, 23.723607)","(37.95778, 23.72861)",2.9249148585616336
omonia,aghios ioannis,"(37.983787, 23.723607)","(37.9565, 23.7342)",3.1730878448658983
omonia,dafni,"(37.983787, 23.723607)","(37.949236, 23.737222)",4.023023758964819
omonia,aghios dimitrios,"(37.983787, 23.723607)","(37.940278, 23.740694)",5.064591038657856
omonia,ilioupoli,"(37.983787, 23.723607)","(37.929583, 23.744514)",6.299785510027343
omonia,alimos,"(37.983787, 23.723607)","(37.918056, 23.744514)",7.535344594449037
omonia,argyroupoli,"(37.983787, 23.723607)","(37.903056, 23.745903)",9.187336503974578
omonia,elliniko,"(37.983787, 23.723607)","(37.892569, 23.747153)",10.351045510598638
omonia,dimotiko theatro,"(37.983787, 23.723607)","(37.942924, 23.647588)",8.065924157937587
omonia,maniatika,"(37.983787, 23.723607)","(37.95968, 23.640033)",7.800841879057618
omonia,nikea,"(37.983787, 23.723607)","(37.966666, 23.633333)",8.138540145092671
omonia,korydallos,"(37.983787, 23.723607)","(37.9789, 23.6405)",7.304172023127228
omonia,aghia varvara,"(37.983787, 23.723607)","(37.989722, 23.659444)",5.661758015981743
omonia,aghia marina,"(37.983787, 23.723607)","(37.9972, 23.6674)",5.146510946133923
omonia,egaleo,"(37.983787, 23.723607)","(37.9913, 23.6772)",4.151922006378123
omonia,eleonas,"(37.983787, 23.723607)","(37.9878, 23.6925)",2.762491742617918
omonia,kerameikos,"(37.983787, 23.723607)","(37.9786, 23.7115)",1.2077432120661966
